zip_code,year,walkability_category,active_license_count,category_weight
60656,2015,personal_and_health_services,45,90
60656,2015,restaurants_and_social_life,38,114
60656,2015,uncategorized,166,0
60656,2016,auto_oriented,7,-21
60656,2016,community_and_entertainment,3,6
60656,2016,fresh_food_and_daily_needs,110,330
60656,2016,home_based_or_non_storefront,20,0
60656,2016,industrial_or_logistics,3,-6
60656,2016,local_retail_and_commercial_services,31,31
60656,2016,personal_and_health_services,27,54
60656,2016,restaurants_and_social_life,28,84
60656,2016,uncategorized,107,0
60656,2017,auto_oriented,11,-33
60656,2017,community_and_entertainment,6,12
60656,2017,fresh_food_and_daily_needs,132,396
60656,2017,home_based_or_non_storefront,31,0
60656,2017,industrial_or_logistics,7,-14
60656,2017,local_retail_and_commercial_services,44,44
60656,2017,personal_and_health_services,47,94
60656,2017,restaurants_and_social_life,40,120
60656,2017,uncategorized,139,0
60656,2018,auto_oriented,7,-21
60656,2018,community_and_entertainment,7,14
60656,2018,fresh_food_and_daily_needs,111,333
60656,2018,home_based_or_non_storefront,20,0
60656,2018,industrial_or_logistics,4,-8
60656,2018,local_retail_and_commercial_services,37,37
60656,2018,personal_and_health_services,36,72
60656,2018,restaurants_and_social_life,28,84
60656,2018,uncategorized,94,0
60656,2019,auto_oriented,11,-33
60656,2019,community_and_entertainment,15,30
60656,2019,fresh_food_and_daily_needs,131,393
60656,2019,home_based_or_non_storefront,31,0
60656,2019,industrial_or_logistics,8,-16
60656,2019,local_retail_and_commercial_services,51,51
60656,2019,personal_and_health_services,54,108
60656,2019,restaurants_and_social_life,37,111
60656,2019,uncategorized,123,0
60656,2020,auto_oriented,7,-21
60656,2020,community_and_entertainment,11,22
60656,2020,fresh_food_and_daily_needs,113,339
60656,2020,home_based_or_non_storefront,20,0
60656,2020,industrial_or_logistics,4,-8
60656,2020,local_retail_and_commercial_services,47,47
60656,2020,personal_and_health_services,33,66
60656,2020,restaurants_and_social_life,26,78
60656,2020,uncategorized,81,0
60656,2021,auto_oriented,10,-30
60656,2021,community_and_entertainment,11,22
60656,2021,fresh_food_and_daily_needs,131,393
60656,2021,home_based_or_non_storefront,36,0
60656,2021,industrial_or_logistics,7,-14
60656,2021,local_retail_and_commercial_services,53,53
60656,2021,personal_and_health_services,50,100
60656,2021,restaurants_and_social_life,38,114
60656,2021,uncategorized,102,0
60656,2022,auto_oriented,7,-21
60656,2022,community_and_entertainment,10,20
60656,2022,fresh_food_and_daily_needs,114,342
60656,2022,home_based_or_non_storefront,23,0
60656,2022,industrial_or_logistics,4,-8
60656,2022,local_retail_and_commercial_services,45,45
60656,2022,personal_and_health_services,29,58
60656,2022,restaurants_and_social_life,26,78
60656,2022,uncategorized,68,0
60656,2023,auto_oriented,9,-27
60656,2023,community_and_entertainment,11,22
60656,2023,fresh_food_and_daily_needs,124,372
60656,2023,home_based_or_non_storefront,34,0
60656,2023,industrial_or_logistics,9,-18
60656,2023,local_retail_and_commercial_services,47,47
60656,2023,personal_and_health_services,42,84
60656,2023,restaurants_and_social_life,34,102
60656,2023,uncategorized,91,0
60656,2024,auto_oriented,6,-18
60656,2024,community_and_entertainment,12,24
60656,2024,fresh_food_and_daily_needs,113,339
60656,2024,home_based_or_non_storefront,21,0
60656,2024,industrial_or_logistics,5,-10
60656,2024,local_retail_and_commercial_services,42,42
60656,2024,personal_and_health_services,27,54
60656,2024,restaurants_and_social_life,24,72
60656,2024,uncategorized,70,0
60656,2025,auto_oriented,7,-21
60656,2025,community_and_entertainment,11,22
60656,2025,fresh_food_and_daily_needs,121,363
60656,2025,home_based_or_non_storefront,26,0
60656,2025,industrial_or_logistics,9,-18
60656,2025,local_retail_and_commercial_services,41,41
60656,2025,personal_and_health_services,38,76
60656,2025,restaurants_and_social_life,30,90
60656,2025,uncategorized,83,0
60657,2000,auto_oriented,1,-3
60657,2000,fresh_food_and_daily_needs,3,9
60657,2000,industrial_or_logistics,1,-2
60657,2000,local_retail_and_commercial_services,2,2
60657,2000,restaurants_and_social_life,7,21
60657,2000,uncategorized,5,0
60657,2001,auto_oriented,3,-9
60657,2001,community_and_entertainment,2,4
60657,2001,fresh_food_and_daily_needs,22,66
60657,2001,home_based_or_non_storefront,1,0
60657,2001,industrial_or_logistics,3,-6
60657,2001,local_retail_and_commercial_services,2,2
60657,2001,personal_and_health_services,5,10
60657,2001,restaurants_and_social_life,32,96
60657,2001,uncategorized,50,0
60657,2002,auto_oriented,31,-93
60657,2002,community_and_entertainment,59,118
60657,2002,fresh_food_and_daily_needs,615,1845
60657,2002,home_based_or_non_storefront,102,0
60657,2002,industrial_or_logistics,30,-60
60657,2002,local_retail_and_commercial_services,20,20
60657,2002,personal_and_health_services,100,200
60657,2002,restaurants_and_social_life,591,1773
60657,2002,uncategorized,869,0
60657,2003,auto_oriented,56,-168
60657,2003,community_and_entertainment,107,214
60657,2003,fresh_food_and_daily_needs,1149,3447
60657,2003,home_based_or_non_storefront,211,0
60657,2003,industrial_or_logistics,54,-108
60657,2003,local_retail_and_commercial_services,45,45
60657,2003,personal_and_health_services,200,400
60657,2003,restaurants_and_social_life,895,2685
60657,2003,uncategorized,1654,0
60657,2004,auto_oriented,55,-165
60657,2004,community_and_entertainment,104,208
60657,2004,fresh_food_and_daily_needs,1150,3450
60657,2004,home_based_or_non_storefront,242,0
60657,2004,industrial_or_logistics,51,-102
60657,2004,local_retail_and_commercial_services,57,57
60657,2004,personal_and_health_services,229,458
60657,2004,restaurants_and_social_life,692,2076
60657,2004,uncategorized,1728,0
60657,2005,auto_oriented,54,-162
60657,2005,community_and_entertainment,112,224
60657,2005,fresh_food_and_daily_needs,1148,3444
60657,2005,home_based_or_non_storefront,258,0
60657,2005,industrial_or_logistics,46,-92
60657,2005,local_retail_and_commercial_services,66,66
60657,2005,personal_and_health_services,150,300
60657,2005,restaurants_and_social_life,711,2133
60657,2005,uncategorized,1717,0
60657,2006,auto_oriented,54,-162
60657,2006,community_and_entertainment,111,222
60657,2006,fresh_food_and_daily_needs,1145,3435
60657,2006,home_based_or_non_storefront,263,0
60657,2006,industrial_or_logistics,45,-90
60657,2006,local_retail_and_commercial_services,71,71
60657,2006,personal_and_health_services,73,146
60657,2006,restaurants_and_social_life,721,2163
60657,2006,uncategorized,1689,0
60657,2007,auto_oriented,47,-141
60657,2007,community_and_entertainment,111,222
60657,2007,fresh_food_and_daily_needs,1137,3411
60657,2007,home_based_or_non_storefront,263,0
60657,2007,industrial_or_logistics,43,-86
60657,2007,local_retail_and_commercial_services,70,70
60657,2007,personal_and_health_services,81,162
60657,2007,restaurants_and_social_life,737,2211
60657,2007,uncategorized,1723,0
60657,2008,auto_oriented,24,-72
60657,2008,community_and_entertainment,61,122
60657,2008,fresh_food_and_daily_needs,683,2049
60657,2008,home_based_or_non_storefront,159,0
60657,2008,industrial_or_logistics,22,-44
60657,2008,local_retail_and_commercial_services,46,46
60657,2008,personal_and_health_services,51,102
60657,2008,restaurants_and_social_life,461,1383
60657,2008,uncategorized,1050,0
60657,2009,auto_oriented,32,-96
60657,2009,community_and_entertainment,108,216
60657,2009,fresh_food_and_daily_needs,1070,3210
60657,2009,home_based_or_non_storefront,259,0
60657,2009,industrial_or_logistics,38,-76
60657,2009,local_retail_and_commercial_services,75,75
60657,2009,personal_and_health_services,82,164
60657,2009,restaurants_and_social_life,751,2253
60657,2009,uncategorized,1672,0
60657,2010,auto_oriented,20,-60
60657,2010,community_and_entertainment,69,138
60657,2010,fresh_food_and_daily_needs,672,2016
60657,2010,home_based_or_non_storefront,146,0
60657,2010,industrial_or_logistics,24,-48
60657,2010,local_retail_and_commercial_services,49,49
60657,2010,personal_and_health_services,55,110
60657,2010,restaurants_and_social_life,468,1404
60657,2010,uncategorized,1025,0
60657,2011,auto_oriented,39,-117
60657,2011,community_and_entertainment,102,204
60657,2011,fresh_food_and_daily_needs,1063,3189
60657,2011,home_based_or_non_storefront,244,0
60657,2011,industrial_or_logistics,37,-74
60657,2011,local_retail_and_commercial_services,68,68
60657,2011,personal_and_health_services,96,192
60657,2011,restaurants_and_social_life,755,2265
60657,2011,uncategorized,1575,0
60657,2012,auto_oriented,43,-129
60657,2012,community_and_entertainment,83,166
60657,2012,fresh_food_and_daily_needs,761,2283
60657,2012,home_based_or_non_storefront,271,0
60657,2012,industrial_or_logistics,28,-56
60657,2012,local_retail_and_commercial_services,46,46
60657,2012,personal_and_health_services,109,218
60657,2012,restaurants_and_social_life,513,1539
60657,2012,uncategorized,1056,0
60657,2013,auto_oriented,40,-120
60657,2013,community_and_entertainment,94,188
60657,2013,fresh_food_and_daily_needs,1116,3348
60657,2013,home_based_or_non_storefront,194,0
60657,2013,industrial_or_logistics,28,-56
60657,2013,local_retail_and_commercial_services,93,93
60657,2013,personal_and_health_services,191,382
60657,2013,restaurants_and_social_life,767,2301
60657,2013,uncategorized,1057,0
60657,2014,auto_oriented,28,-84
60657,2014,community_and_entertainment,78,156
60657,2014,fresh_food_and_daily_needs,887,2661
60657,2014,home_based_or_non_storefront,142,0
60657,2014,industrial_or_logistics,17,-34
60657,2014,local_retail_and_commercial_services,104,104
60657,2014,personal_and_health_services,166,332
60657,2014,restaurants_and_social_life,518,1554
60657,2014,uncategorized,562,0
60657,2015,auto_oriented,37,-111
60657,2015,community_and_entertainment,94,188
60657,2015,fresh_food_and_daily_needs,1162,3486
60657,2015,home_based_or_non_storefront,172,0
60657,2015,industrial_or_logistics,23,-46
60657,2015,local_retail_and_commercial_services,154,154
60657,2015,personal_and_health_services,244,488
60657,2015,restaurants_and_social_life,747,2241
60657,2015,uncategorized,694,0
60657,2016,auto_oriented,27,-81
60657,2016,community_and_entertainment,69,138
60657,2016,fresh_food_and_daily_needs,868,2604
60657,2016,home_based_or_non_storefront,126,0
60657,2016,industrial_or_logistics,15,-30
60657,2016,local_retail_and_commercial_services,121,121
60657,2016,personal_and_health_services,176,352
60657,2016,restaurants_and_social_life,507,1521
60657,2016,uncategorized,458,0
60657,2017,auto_oriented,32,-96
60657,2017,community_and_entertainment,86,172
60657,2017,fresh_food_and_daily_needs,1134,3402
60657,2017,home_based_or_non_storefront,182,0
60657,2017,industrial_or_logistics,22,-44
60657,2017,local_retail_and_commercial_services,159,159
60657,2017,personal_and_health_services,258,516
60657,2017,restaurants_and_social_life,739,2217
60657,2017,uncategorized,550,0
60657,2018,auto_oriented,17,-51
60657,2018,community_and_entertainment,70,140
60657,2018,fresh_food_and_daily_needs,892,2676
60657,2018,home_based_or_non_storefront,190,0
60657,2018,industrial_or_logistics,15,-30
60657,2018,local_retail_and_commercial_services,126,126
60657,2018,personal_and_health_services,202,404
60657,2018,restaurants_and_social_life,552,1656
60657,2018,uncategorized,375,0
60657,2019,auto_oriented,23,-69
60657,2019,community_and_entertainment,82,164
60657,2019,fresh_food_and_daily_needs,1121,3363
60657,2019,home_based_or_non_storefront,182,0
60657,2019,industrial_or_logistics,18,-36
60657,2019,local_retail_and_commercial_services,150,150
60657,2019,personal_and_health_services,252,504
60657,2019,restaurants_and_social_life,728,2184
60657,2019,uncategorized,457,0
60657,2020,auto_oriented,18,-54
60657,2020,community_and_entertainment,65,130
60657,2020,fresh_food_and_daily_needs,893,2679
60657,2020,home_based_or_non_storefront,137,0
60657,2020,industrial_or_logistics,13,-26
60657,2020,local_retail_and_commercial_services,109,109
60657,2020,personal_and_health_services,202,404
60657,2020,restaurants_and_social_life,498,1494
60657,2020,uncategorized,275,0
60657,2021,auto_oriented,25,-75
60657,2021,community_and_entertainment,76,152
60657,2021,fresh_food_and_daily_needs,1125,3375
60657,2021,home_based_or_non_storefront,167,0
60657,2021,industrial_or_logistics,17,-34
60657,2021,local_retail_and_commercial_services,135,135
60657,2021,personal_and_health_services,247,494
60657,2021,restaurants_and_social_life,679,2037
60657,2021,uncategorized,356,0
60657,2022,auto_oriented,14,-42
60657,2022,community_and_entertainment,57,114
60657,2022,fresh_food_and_daily_needs,898,2694
60657,2022,home_based_or_non_storefront,135,0
60657,2022,industrial_or_logistics,12,-24
60657,2022,local_retail_and_commercial_services,103,103
60657,2022,personal_and_health_services,202,404
60657,2022,restaurants_and_social_life,437,1311
60657,2022,uncategorized,259,0
60657,2023,auto_oriented,20,-60
60657,2023,community_and_entertainment,58,116
60657,2023,fresh_food_and_daily_needs,1074,3222
60657,2023,home_based_or_non_storefront,148,0
60657,2023,industrial_or_logistics,13,-26
60657,2023,local_retail_and_commercial_services,136,136
60657,2023,personal_and_health_services,236,472
60657,2023,restaurants_and_social_life,614,1842
60657,2023,uncategorized,317,0
60657,2024,auto_oriented,12,-36
60657,2024,community_and_entertainment,45,90
60657,2024,fresh_food_and_daily_needs,917,2751
60657,2024,home_based_or_non_storefront,134,0
60657,2024,industrial_or_logistics,12,-24
60657,2024,local_retail_and_commercial_services,116,116
60657,2024,personal_and_health_services,211,422
60657,2024,restaurants_and_social_life,454,1362
60657,2024,uncategorized,248,0
60657,2025,auto_oriented,15,-45
60657,2025,community_and_entertainment,41,82
60657,2025,fresh_food_and_daily_needs,1042,3126
60657,2025,home_based_or_non_storefront,153,0
60657,2025,industrial_or_logistics,11,-22
60657,2025,local_retail_and_commercial_services,104,104
60657,2025,personal_and_health_services,228,456
60657,2025,restaurants_and_social_life,611,1833
60657,2025,uncategorized,282,0
60659,2000,auto_oriented,1,-3
60659,2000,fresh_food_and_daily_needs,1,3
60659,2000,home_based_or_non_storefront,1,0
60659,2000,personal_and_health_services,2,4
60659,2000,uncategorized,10,0
60659,2001,auto_oriented,2,-6
60659,2001,community_and_entertainment,2,4
60659,2001,fresh_food_and_daily_needs,13,39
60659,2001,home_based_or_non_storefront,3,0
60659,2001,local_retail_and_commercial_services,1,1
60659,2001,personal_and_health_services,3,6
60659,2001,restaurants_and_social_life,5,15
60659,2001,uncategorized,64,0
60659,2002,auto_oriented,62,-186
60659,2002,community_and_entertainment,24,48
60659,2002,fresh_food_and_daily_needs,424,1272
60659,2002,home_based_or_non_storefront,56,0
60659,2002,industrial_or_logistics,6,-12
60659,2002,local_retail_and_commercial_services,61,61
60659,2002,personal_and_health_services,43,86
60659,2002,restaurants_and_social_life,127,381
60659,2002,uncategorized,702,0
60659,2003,auto_oriented,120,-360
60659,2003,community_and_entertainment,42,84
60659,2003,fresh_food_and_daily_needs,781,2343
60659,2003,home_based_or_non_storefront,98,0
60659,2003,industrial_or_logistics,12,-24
60659,2003,local_retail_and_commercial_services,135,135
60659,2003,personal_and_health_services,87,174
60659,2003,restaurants_and_social_life,189,567
60659,2003,uncategorized,1277,0
60659,2004,auto_oriented,118,-354
60659,2004,community_and_entertainment,40,80
60659,2004,fresh_food_and_daily_needs,763,2289
60659,2004,home_based_or_non_storefront,90,0
60659,2004,industrial_or_logistics,14,-28
60659,2004,local_retail_and_commercial_services,150,150
60659,2004,personal_and_health_services,107,214
60659,2004,restaurants_and_social_life,145,435
60659,2004,uncategorized,1293,0
60659,2005,auto_oriented,121,-363
60659,2005,community_and_entertainment,37,74
60659,2005,fresh_food_and_daily_needs,744,2232
60659,2005,home_based_or_non_storefront,99,0
60659,2005,industrial_or_logistics,13,-26
60659,2005,local_retail_and_commercial_services,145,145
60659,2005,personal_and_health_services,90,180
60659,2005,restaurants_and_social_life,142,426
60659,2005,uncategorized,1302,0
60659,2006,auto_oriented,122,-366
60659,2006,community_and_entertainment,37,74
60659,2006,fresh_food_and_daily_needs,715,2145
60659,2006,home_based_or_non_storefront,103,0
60659,2006,industrial_or_logistics,12,-24
60659,2006,local_retail_and_commercial_services,141,141
60659,2006,personal_and_health_services,72,144
60659,2006,restaurants_and_social_life,136,408
60659,2006,uncategorized,1280,0
60659,2007,auto_oriented,118,-354
60659,2007,community_and_entertainment,33,66
60659,2007,fresh_food_and_daily_needs,676,2028
60659,2007,home_based_or_non_storefront,97,0
60659,2007,industrial_or_logistics,12,-24
60659,2007,local_retail_and_commercial_services,144,144
60659,2007,personal_and_health_services,74,148
60659,2007,restaurants_and_social_life,126,378
60659,2007,uncategorized,1271,0
60659,2008,auto_oriented,68,-204
60659,2008,community_and_entertainment,18,36
60659,2008,fresh_food_and_daily_needs,403,1209
60659,2008,home_based_or_non_storefront,56,0
60659,2008,industrial_or_logistics,8,-16
60659,2008,local_retail_and_commercial_services,83,83
60659,2008,personal_and_health_services,52,104
60659,2008,restaurants_and_social_life,71,213
60659,2008,uncategorized,753,0
60659,2009,auto_oriented,118,-354
60659,2009,community_and_entertainment,29,58
60659,2009,fresh_food_and_daily_needs,648,1944
60659,2009,home_based_or_non_storefront,99,0
60659,2009,industrial_or_logistics,10,-20
60659,2009,local_retail_and_commercial_services,150,150
60659,2009,personal_and_health_services,87,174
60659,2009,restaurants_and_social_life,110,330
60659,2009,uncategorized,1283,0
60659,2010,auto_oriented,70,-210
60659,2010,community_and_entertainment,22,44
60659,2010,fresh_food_and_daily_needs,416,1248
60659,2010,home_based_or_non_storefront,53,0
60659,2010,industrial_or_logistics,8,-16
60659,2010,local_retail_and_commercial_services,86,86
60659,2010,personal_and_health_services,51,102
60659,2010,restaurants_and_social_life,71,213
60659,2010,uncategorized,739,0
60659,2011,auto_oriented,116,-348
60659,2011,community_and_entertainment,33,66
60659,2011,fresh_food_and_daily_needs,638,1914
60659,2011,home_based_or_non_storefront,88,0
60659,2011,industrial_or_logistics,11,-22
60659,2011,local_retail_and_commercial_services,147,147
60659,2011,personal_and_health_services,89,178
60659,2011,restaurants_and_social_life,110,330
60659,2011,uncategorized,1167,0
60659,2012,auto_oriented,109,-327
60659,2012,community_and_entertainment,30,60
60659,2012,fresh_food_and_daily_needs,436,1308
60659,2012,home_based_or_non_storefront,90,0
60659,2012,industrial_or_logistics,10,-20
60659,2012,local_retail_and_commercial_services,90,90
60659,2012,personal_and_health_services,88,176
60659,2012,restaurants_and_social_life,79,237
60659,2012,uncategorized,757,0
60659,2013,auto_oriented,83,-249
60659,2013,community_and_entertainment,21,42
60659,2013,fresh_food_and_daily_needs,624,1872
60659,2013,home_based_or_non_storefront,78,0
60659,2013,industrial_or_logistics,5,-10
60659,2013,local_retail_and_commercial_services,105,105
60659,2013,personal_and_health_services,133,266
60659,2013,restaurants_and_social_life,104,312
60659,2013,uncategorized,816,0
60659,2014,auto_oriented,51,-153
60659,2014,community_and_entertainment,19,38
60659,2014,fresh_food_and_daily_needs,474,1422
60659,2014,home_based_or_non_storefront,51,0
60659,2014,industrial_or_logistics,7,-14
60659,2014,local_retail_and_commercial_services,109,109
60659,2014,personal_and_health_services,112,224
60659,2014,restaurants_and_social_life,76,228
60659,2014,uncategorized,417,0
60659,2015,auto_oriented,77,-231
60659,2015,community_and_entertainment,21,42
60659,2015,fresh_food_and_daily_needs,655,1965
60659,2015,home_based_or_non_storefront,66,0
60659,2015,industrial_or_logistics,5,-10
60659,2015,local_retail_and_commercial_services,168,168
60659,2015,personal_and_health_services,167,334
60659,2015,restaurants_and_social_life,107,321
60659,2015,uncategorized,567,0
60659,2016,auto_oriented,51,-153
60659,2016,community_and_entertainment,18,36
60659,2016,fresh_food_and_daily_needs,488,1464
60659,2016,home_based_or_non_storefront,36,0
60659,2016,industrial_or_logistics,7,-14
60659,2016,local_retail_and_commercial_services,130,130
60659,2016,personal_and_health_services,127,254
60659,2016,restaurants_and_social_life,74,222
60659,2016,uncategorized,342,0
60659,2017,auto_oriented,74,-222
60659,2017,community_and_entertainment,15,30
60659,2017,fresh_food_and_daily_needs,654,1962
60659,2017,home_based_or_non_storefront,49,0
60659,2017,industrial_or_logistics,5,-10
60659,2017,local_retail_and_commercial_services,181,181
60659,2017,personal_and_health_services,167,334
60659,2017,restaurants_and_social_life,102,306
60659,2017,uncategorized,465,0
60659,2018,auto_oriented,51,-153
60659,2018,community_and_entertainment,12,24
60659,2018,fresh_food_and_daily_needs,500,1500
60659,2018,home_based_or_non_storefront,33,0
60659,2018,industrial_or_logistics,7,-14
60659,2018,local_retail_and_commercial_services,153,153
60659,2018,personal_and_health_services,121,242
60659,2018,restaurants_and_social_life,70,210
60659,2018,uncategorized,269,0
60659,2019,auto_oriented,75,-225
60659,2019,community_and_entertainment,15,30
60659,2019,fresh_food_and_daily_needs,633,1899
60659,2019,home_based_or_non_storefront,43,0
60659,2019,industrial_or_logistics,5,-10
60659,2019,local_retail_and_commercial_services,191,191
60659,2019,personal_and_health_services,152,304
60659,2019,restaurants_and_social_life,93,279
60659,2019,uncategorized,368,0
60659,2020,auto_oriented,50,-150
60659,2020,community_and_entertainment,15,30
60659,2020,fresh_food_and_daily_needs,504,1512
60659,2020,home_based_or_non_storefront,32,0
60659,2020,industrial_or_logistics,7,-14
60659,2020,local_retail_and_commercial_services,154,154
60659,2020,personal_and_health_services,117,234
60659,2020,restaurants_and_social_life,67,201
60659,2020,uncategorized,219,0
60659,2021,auto_oriented,70,-210
60659,2021,community_and_entertainment,18,36
60659,2021,fresh_food_and_daily_needs,637,1911
60659,2021,home_based_or_non_storefront,44,0
60659,2021,industrial_or_logistics,5,-10
60659,2021,local_retail_and_commercial_services,190,190
60659,2021,personal_and_health_services,145,290
60659,2021,restaurants_and_social_life,98,294
60659,2021,uncategorized,313,0
60659,2022,auto_oriented,47,-141
60659,2022,community_and_entertainment,14,28
60659,2022,fresh_food_and_daily_needs,488,1464
60659,2022,home_based_or_non_storefront,31,0
60659,2022,industrial_or_logistics,7,-14
60659,2022,local_retail_and_commercial_services,143,143
60659,2022,personal_and_health_services,114,228
60659,2022,restaurants_and_social_life,61,183
60659,2022,uncategorized,189,0
60659,2023,auto_oriented,68,-204
60659,2023,community_and_entertainment,13,26
60659,2023,fresh_food_and_daily_needs,604,1812
60659,2023,home_based_or_non_storefront,36,0
60659,2023,industrial_or_logistics,4,-8
60659,2023,local_retail_and_commercial_services,162,162
60659,2023,personal_and_health_services,137,274
60659,2023,restaurants_and_social_life,82,246
60659,2023,uncategorized,259,0
60659,2024,auto_oriented,49,-147
60659,2024,community_and_entertainment,15,30
60659,2024,fresh_food_and_daily_needs,513,1539
60659,2024,home_based_or_non_storefront,25,0
60659,2024,industrial_or_logistics,4,-8
60659,2024,local_retail_and_commercial_services,138,138
60659,2024,personal_and_health_services,107,214
60659,2024,restaurants_and_social_life,63,189
60659,2024,uncategorized,154,0
60659,2025,auto_oriented,65,-195
60659,2025,community_and_entertainment,19,38
60659,2025,fresh_food_and_daily_needs,603,1809
60659,2025,home_based_or_non_storefront,30,0
60659,2025,industrial_or_logistics,2,-4
60659,2025,local_retail_and_commercial_services,152,152
60659,2025,personal_and_health_services,128,256
60659,2025,restaurants_and_social_life,81,243
60659,2025,uncategorized,213,0
60660,2000,fresh_food_and_daily_needs,4,12
60660,2000,home_based_or_non_storefront,2,0
60660,2000,industrial_or_logistics,1,-2
60660,2000,restaurants_and_social_life,1,3
60660,2000,uncategorized,15,0
60660,2001,auto_oriented,8,-24
60660,2001,community_and_entertainment,1,2
60660,2001,fresh_food_and_daily_needs,17,51
60660,2001,home_based_or_non_storefront,5,0
60660,2001,industrial_or_logistics,2,-4
60660,2001,local_retail_and_commercial_services,1,1
60660,2001,personal_and_health_services,2,4
60660,2001,restaurants_and_social_life,4,12
60660,2001,uncategorized,43,0
60660,2002,auto_oriented,65,-195
60660,2002,community_and_entertainment,16,32
60660,2002,fresh_food_and_daily_needs,293,879
60660,2002,home_based_or_non_storefront,77,0
60660,2002,industrial_or_logistics,11,-22
60660,2002,local_retail_and_commercial_services,30,30
60660,2002,personal_and_health_services,60,120
60660,2002,restaurants_and_social_life,100,300
60660,2002,uncategorized,359,0
60660,2003,auto_oriented,113,-339
60660,2003,community_and_entertainment,22,44
60660,2003,fresh_food_and_daily_needs,509,1527
60660,2003,home_based_or_non_storefront,102,0
60660,2003,industrial_or_logistics,19,-38
60660,2003,local_retail_and_commercial_services,55,55
60660,2003,personal_and_health_services,124,248
60660,2003,restaurants_and_social_life,155,465
60660,2003,uncategorized,599,0
60660,2004,auto_oriented,117,-351
60660,2004,community_and_entertainment,27,54
60660,2004,fresh_food_and_daily_needs,524,1572
60660,2004,home_based_or_non_storefront,100,0
60660,2004,industrial_or_logistics,20,-40
60660,2004,local_retail_and_commercial_services,54,54
60660,2004,personal_and_health_services,143,286
60660,2004,restaurants_and_social_life,127,381
60660,2004,uncategorized,601,0
60660,2005,auto_oriented,111,-333
60660,2005,community_and_entertainment,31,62
60660,2005,fresh_food_and_daily_needs,495,1485
60660,2005,home_based_or_non_storefront,111,0
60660,2005,industrial_or_logistics,22,-44
60660,2005,local_retail_and_commercial_services,51,51
60660,2005,personal_and_health_services,84,168
60660,2005,restaurants_and_social_life,118,354
60660,2005,uncategorized,607,0
60660,2006,auto_oriented,104,-312
60660,2006,community_and_entertainment,31,62
60660,2006,fresh_food_and_daily_needs,482,1446
60660,2006,home_based_or_non_storefront,110,0
60660,2006,industrial_or_logistics,23,-46
60660,2006,local_retail_and_commercial_services,52,52
60660,2006,personal_and_health_services,40,80
60660,2006,restaurants_and_social_life,124,372
60660,2006,uncategorized,632,0
60660,2007,auto_oriented,92,-276
60660,2007,community_and_entertainment,27,54
60660,2007,fresh_food_and_daily_needs,484,1452
60660,2007,home_based_or_non_storefront,118,0
60660,2007,industrial_or_logistics,23,-46
60660,2007,local_retail_and_commercial_services,48,48
60660,2007,personal_and_health_services,41,82
60660,2007,restaurants_and_social_life,125,375
60660,2007,uncategorized,613,0
60660,2008,auto_oriented,48,-144
60660,2008,community_and_entertainment,18,36
60660,2008,fresh_food_and_daily_needs,278,834
60660,2008,home_based_or_non_storefront,75,0
60660,2008,industrial_or_logistics,11,-22
60660,2008,local_retail_and_commercial_services,25,25
60660,2008,personal_and_health_services,23,46
60660,2008,restaurants_and_social_life,72,216
60660,2008,uncategorized,369,0
60660,2009,auto_oriented,95,-285
60660,2009,community_and_entertainment,25,50
60660,2009,fresh_food_and_daily_needs,474,1422
60660,2009,home_based_or_non_storefront,119,0
60660,2009,industrial_or_logistics,23,-46
60660,2009,local_retail_and_commercial_services,46,46
60660,2009,personal_and_health_services,44,88
60660,2009,restaurants_and_social_life,138,414
60660,2009,uncategorized,615,0
60660,2010,auto_oriented,49,-147
60660,2010,community_and_entertainment,21,42
60660,2010,fresh_food_and_daily_needs,270,810
60660,2010,home_based_or_non_storefront,56,0
60660,2010,industrial_or_logistics,13,-26
60660,2010,local_retail_and_commercial_services,29,29
60660,2010,personal_and_health_services,25,50
60660,2010,restaurants_and_social_life,77,231
60660,2010,uncategorized,356,0
60660,2011,auto_oriented,91,-273
60660,2011,community_and_entertainment,31,62
60660,2011,fresh_food_and_daily_needs,443,1329
60660,2011,home_based_or_non_storefront,103,0
60660,2011,industrial_or_logistics,26,-52
60660,2011,local_retail_and_commercial_services,42,42
60660,2011,personal_and_health_services,42,84
60660,2011,restaurants_and_social_life,135,405
60660,2011,uncategorized,564,0
60660,2012,auto_oriented,87,-261
60660,2012,community_and_entertainment,27,54
60660,2012,fresh_food_and_daily_needs,298,894
60660,2012,home_based_or_non_storefront,122,0
60660,2012,industrial_or_logistics,23,-46
60660,2012,local_retail_and_commercial_services,29,29
60660,2012,personal_and_health_services,48,96
60660,2012,restaurants_and_social_life,98,294
60660,2012,uncategorized,393,0
60660,2013,auto_oriented,81,-243
60660,2013,community_and_entertainment,38,76
60660,2013,fresh_food_and_daily_needs,470,1410
60660,2013,home_based_or_non_storefront,90,0
60660,2013,industrial_or_logistics,20,-40
60660,2013,local_retail_and_commercial_services,53,53
60660,2013,personal_and_health_services,70,140
60660,2013,restaurants_and_social_life,147,441
60660,2013,uncategorized,321,0
60660,2014,auto_oriented,46,-138
60660,2014,community_and_entertainment,28,56
60660,2014,fresh_food_and_daily_needs,330,990
60660,2014,home_based_or_non_storefront,62,0
60660,2014,industrial_or_logistics,12,-24
60660,2014,local_retail_and_commercial_services,48,48
